Date,CCL
2023-06-01,496.58
2023-06-02,497.22
2023-06-05,495.88
2023-06-06,494.69
2023-06-07,493.57
2023-06-08,499.01
2023-06-09,500.33
2023-06-12,501.29
2023-06-13,500.91
2023-06-14,501.6
2023-06-15,506.61
2023-06-16,506.69
2023-06-21,507.04
2023-06-22,511.2
2023-06-23,520.02
2023-06-26,510.41
2023-06-27,509.74
2023-06-28,503.55
2023-06-29,505.66
2023-06-30,512.04
2023-07-03,508.87
2023-07-04,512.46
2023-07-05,510.08
2023-07-06,515.11
2023-07-07,516.65
2023-07-10,513.57
2023-07-11,513.99
2023-07-12,515.75
2023-07-13,525.97
2023-07-14,540.39
2023-07-17,533.71
2023-07-18,527.37
2023-07-19,528.27
2023-07-20,530.37
2023-07-21,533.87
2023-07-24,535.66
2023-07-25,540.84
2023-07-26,541.99
2023-07-27,544.92
2023-07-28,546.98
2023-07-31,551.27
2023-08-01,560.22
2023-08-02,568.59
2023-08-03,576.7
2023-08-04,585.41
2023-08-07,597.73
2023-08-08,597.3
2023-08-09,591.79
2023-08-10,598.74
2023-08-11,601.44
2023-08-14,655.06
2023-08-15,702.17
2023-08-16,722.92
2023-08-17,743.44
2023-08-18,746.14
2023-08-22,745.63
2023-08-23,746.72
2023-08-24,761.48
2023-08-25,770.24
2023-08-28,787.36
2023-08-29,802.48
2023-08-30,798.58
2023-08-31,780.54
2023-09-01,767.75
2023-09-04,769.98
2023-09-05,761.35
2023-09-06,762.84
2023-09-07,738.69
2023-09-08,741.21
2023-09-11,736.16
2023-09-12,739.15
2023-09-13,741.06
2023-09-14,742.47
2023-09-15,740.08
2023-09-18,734.31
2023-09-19,737.84
2023-09-20,742.81
2023-09-21,748.87
2023-09-22,752.82
2023-09-25,761.71
2023-09-26,775.52
2023-09-27,789.68
2023-09-28,818.85
2023-09-29,822.53
2023-10-02,829.67
2023-10-03,837.87
2023-10-04,904.66
2023-10-05,893.71
2023-10-06,892.12
2023-10-09,881.52
2023-10-10,953.91
2023-10-11,944.94
2023-10-12,966.96
2023-10-17,962.69
2023-10-18,952.59
2023-10-19,956.72
2023-10-20,1110.59
2023-10-23,935.19
2023-10-24,887.72
2023-10-25,888.99
2023-10-26,872.62
2023-10-27,856.85
2023-10-30,853.07
2023-10-31,864.84
2023-11-01,882.97
2023-11-02,883.21
2023-11-03,868.08
2023-11-07,857.82
2023-11-08,823.26
2023-11-09,871.56
2023-11-10,876.63
2023-11-13,877.44
2023-11-14,875.59
2023-11-15,872.97
2023-11-16,869.42
2023-11-17,876.27
2023-11-21,880.33
2023-11-22,947.16
2023-11-23,962.0
2023-11-24,924.24
2023-11-27,858.58
2023-11-28,849.27
2023-11-29,819.64
2023-11-30,834.4
2023-12-01,904.67
2023-12-04,891.01
2023-12-05,909.52
2023-12-06,937.2
2023-12-07,991.66
2023-12-11,999.7
2023-12-12,1031.56
2023-12-13,1009.01
2023-12-14,1014.73
2023-12-15,993.16
2023-12-18,946.33
2023-12-19,948.75
2023-12-20,946.67
2023-12-21,943.74
2023-12-22,941.96
2023-12-26,901.94
2023-12-27,869.78
2023-12-28,944.3
2023-12-29,973.15
2024-01-02,996.61
2024-01-03,1048.82
2024-01-04,1090.91
2024-01-05,1140.44
2024-01-08,1201.55
2024-01-09,1193.5
2024-01-10,1182.72
2024-01-11,1148.09
2024-01-12,1136.65
2024-01-15,1164.6
2024-01-16,1213.74
2024-01-17,1273.34
2024-01-18,1282.58
2024-01-19,1306.16
2024-01-22,1312.49
2024-01-23,1285.71
2024-01-24,1304.7
2024-01-25,1281.95
2024-01-26,1231.09
2024-01-29,1263.18
2024-01-30,1269.37
2024-01-31,1248.95
2024-02-01,1280.42
2024-02-02,1288.36
2024-02-05,1294.93
2024-02-06,1249.42
2024-02-07,1263.67
2024-02-08,1246.57
2024-02-09,1229.01
2024-02-14,1174.95
2024-02-15,1153.96
2024-02-16,1112.9
2024-02-19,1143.92
2024-02-20,1130.07
2024-02-21,1114.22
2024-02-22,1094.85
2024-02-23,1114.71
2024-02-26,1098.25
2024-02-27,1087.26
2024-02-28,1072.1
2024-02-29,1071.73
2024-03-01,1089.95
2024-03-04,1065.88
2024-03-05,1042.21
2024-03-06,1022.5
2024-03-07,1029.27
2024-03-08,1048.98
2024-03-11,1021.75
2024-03-12,1067.23
2024-03-13,1053.42
2024-03-14,1060.45
2024-03-15,1067.97
2024-03-18,1080.99
2024-03-19,1083.6
2024-03-20,1097.82
2024-03-21,1099.02
2024-03-22,1096.17
2024-03-25,1079.64
2024-03-26,1101.71
2024-03-27,1085.7
2024-04-03,1069.53
2024-04-04,1057.04
2024-04-05,1048.61
2024-04-08,1034.67
2024-04-09,1046.55
2024-04-10,1045.49
2024-04-11,1048.9
2024-04-12,1047.36
2024-04-15,1074.13
2024-04-16,1075.44
2024-04-17,1062.34
2024-04-18,1065.74
2024-04-19,1068.81
2024-04-22,1058.46
2024-04-23,1051.95
2024-04-24,1053.98
2024-04-25,1081.23
2024-04-26,1085.07
2024-04-29,1090.83
2024-04-30,1091.95
2024-05-02,1120.38
2024-05-03,1121.12
2024-05-06,1108.66
2024-05-07,1094.7
2024-05-08,1076.45
2024-05-09,1083.85
2024-05-10,1078.41
2024-05-13,1075.73
2024-05-14,1084.51
2024-05-15,1092.63
2024-05-16,1099.3
2024-05-17,1104.04
2024-05-20,1142.72
2024-05-21,1196.31
2024-05-22,1256.19
2024-05-23,1256.24
2024-05-24,1234.76
2024-05-27,1244.56
2024-05-28,1233.95
2024-05-29,1214.34
2024-05-30,1213.09
2024-05-31,1247.42
2024-06-03,1297.47
2024-06-04,1311.19
2024-06-05,1304.36
2024-06-06,1296.88
2024-06-07,1313.02
2024-06-10,1307.44
2024-06-11,1305.74
2024-06-12,1301.69
2024-06-13,1274.41
2024-06-14,1267.39
2024-06-18,1263.97
2024-06-19,1291.63
2024-06-24,1313.9
2024-06-25,1312.66
2024-06-26,1341.33
2024-06-27,1345.17
2024-06-28,1350.08
2024-07-01,1412.26
2024-07-02,1428.27
2024-07-03,1394.4
2024-07-04,1398.43
2024-07-05,1391.94
2024-07-08,1386.59
2024-07-10,1390.66
2024-07-11,1414.42
2024-07-12,1428.57
2024-07-15,1306.97
2024-07-16,1285.59
2024-07-17,1309.23
2024-07-18,1332.64
2024-07-19,1328.69
2024-07-22,1329.71
2024-07-23,1337.36
2024-07-24,1335.28
2024-07-25,1330.03
2024-07-26,1318.05
2024-07-29,1294.33
2024-07-30,1265.14
2024-07-31,1284.84
2024-08-01,1302.24
2024-08-02,1321.58
2024-08-05,1338.11
2024-08-06,1340.93
2024-08-07,1327.42
2024-08-08,1311.29
2024-08-09,1297.68
2024-08-12,1281.72
2024-08-13,1267.16
2024-08-14,1268.59
2024-08-15,1276.4
2024-08-16,1291.92
2024-08-19,1286.6
2024-08-20,1290.0
2024-08-21,1286.47
2024-08-22,1285.52
2024-08-23,1286.0
2024-08-26,1289.88
2024-08-27,1293.71
2024-08-28,1292.68
2024-08-29,1289.04
2024-08-30,1298.81
2024-09-02,1295.36
2024-09-03,1302.9
2024-09-04,1293.76
2024-09-05,1271.6
2024-09-06,1258.08
2024-09-09,1245.65
2024-09-10,1249.13
2024-09-11,1245.08
2024-09-12,1260.0
2024-09-13,1253.33
2024-09-16,1244.8
2024-09-17,1241.3
2024-09-18,1233.45
2024-09-19,1217.79
2024-09-20,1219.64
2024-09-23,1226.82
2024-09-24,1223.19
2024-09-25,1228.13
2024-09-26,1227.24
2024-09-27,1232.76
2024-09-30,1243.74
2024-10-01,1246.34
2024-10-02,1233.98
2024-10-03,1231.92
2024-10-04,1225.59
2024-10-07,1217.21
2024-10-08,1210.61
2024-10-09,1191.25
2024-10-10,1176.9
2024-10-14,1181.76
2024-10-15,1179.98
2024-10-16,1190.31
2024-10-17,1180.0
2024-10-18,1195.0
2024-10-21,1195.1
2024-10-22,1195.1
2024-10-23,1183.65
2024-10-24,1179.42
2024-10-25,1163.7
2024-10-28,1154.94
2024-10-29,1155.43
2024-10-30,1158.6
2024-10-31,1157.94
2024-11-01,1176.74
2024-11-04,1176.85
2024-11-05,1181.73
2024-11-06,1167.58
2024-11-07,1166.35
2024-11-08,1159.65
2024-11-11,1162.01
2024-11-12,1164.95
2024-11-13,1156.75
2024-11-14,1157.07
2024-11-15,1134.15
2024-11-19,1104.41
2024-11-20,1111.29
2024-11-21,1111.59
2024-11-22,1106.85
2024-11-25,1104.77
2024-11-26,1107.67
2024-11-27,1105.85
2024-11-28,1107.79
2024-11-29,1109.94
2024-12-02,1099.42
2024-12-03,1107.92
2024-12-04,1101.11
2024-12-05,1088.68
2024-12-06,1075.48
2024-12-09,1072.28
2024-12-10,1074.95
2024-12-11,1071.6
2024-12-12,1067.12
2024-12-13,1095.31
2024-12-16,1119.1
2024-12-17,1151.42
2024-12-18,1163.48
2024-12-19,1160.93
2024-12-20,1167.07
2024-12-23,1166.24
2024-12-24,1173.62
2024-12-26,1188.67
2024-12-27,1182.95
2024-12-30,1186.93
2025-01-02,1174.4
2025-01-03,1184.21
2025-01-06,1186.07
2025-01-07,1185.49
2025-01-08,1184.98
2025-01-09,1184.98
2025-01-10,1187.16
2025-01-13,1196.27
2025-01-14,1188.75
2025-01-15,1193.95
2025-01-16,1180.72
2025-01-17,1188.01
2025-01-20,1195.98
2025-01-21,1187.52
2025-01-22,1189.71
2025-01-23,1188.44
2025-01-24,1162.79
2025-01-27,1178.17
2025-01-28,1176.64
2025-01-29,1183.75
2025-01-30,1178.77
2025-01-31,1185.41
2025-02-03,1195.74
2025-02-04,1198.74
2025-02-05,1200.1
2025-02-06,1199.49
2025-02-07,1202.22
2025-02-10,1183.19
2025-02-11,1185.28
2025-02-12,1184.33
2025-02-13,1188.85
2025-02-14,1197.91
2025-02-17,1210.61
2025-02-18,1212.89
2025-02-19,1207.72
2025-02-20,1211.81
2025-02-21,1219.34
2025-02-24,1212.99
2025-02-25,1208.21
2025-02-26,1219.99
2025-02-27,1224.07
2025-02-28,1219.98
2025-03-05,1241.44
2025-03-06,1227.65
2025-03-07,1219.73
2025-03-10,1231.63
2025-03-11,1226.42
2025-03-12,1229.63
2025-03-13,1233.48
2025-03-14,1239.88
2025-03-17,1254.99
2025-03-18,1299.01
2025-03-19,1291.86
2025-03-20,1283.89
2025-03-21,1286.95
2025-03-25,1297.05
2025-03-26,1299.63
2025-03-27,1298.77
2025-03-28,1309.15
2025-03-31,1319.46
2025-04-01,1307.92
2025-04-03,1320.37
2025-04-04,1337.05
2025-04-07,1360.25
2025-04-08,1368.39
2025-04-09,1342.03
2025-04-10,1367.3
2025-04-11,1340.47
2025-04-14,1256.04
2025-04-15,1242.0
2025-04-16,1177.11
2025-04-21,1132.46
2025-04-22,1153.59
2025-04-23,1181.79
2025-04-24,1199.67
2025-04-25,1201.15
2025-04-28,1190.97
2025-04-29,1188.67
2025-04-30,1195.73
2025-05-02,1278.79
2025-05-05,1211.65
2025-05-06,1211.31
2025-05-07,1165.4
2025-05-08,1157.44
2025-05-09,1159.25
2025-05-12,1155.98
2025-05-13,1158.28
2025-05-15,1166.04
2025-05-16,1178.82
2025-05-19,1162.59
2025-05-20,1171.71
2025-05-21,1162.14
2025-05-22,1163.2
2025-05-23,1165.18
2025-05-26,1151.25
2025-05-27,1171.98
2025-05-28,1175.33
2025-05-29,1194.22
2025-05-30,1204.92
2025-05-31,1204.92
2025-06-02,1196.18
2025-06-03,1199.76
2025-06-04,1201.49
2025-06-05,1193.41
2025-06-06,1194.81
2025-06-09,1198.27
2025-06-10,1193.85
2025-06-11,1193.28
2025-06-12,1187.02
2025-06-13,1205.65
2025-06-17,1204.75
2025-06-18,1172.16
2025-06-19,1157.71
2025-06-23,1182.97
2025-06-24,1183.95
2025-06-25,1199.2
2025-06-26,1200.16
2025-06-27,1203.26
2025-06-30,1210.25
2025-07-01,1233.08
2025-07-02,1235.72
2025-07-03,1242.12
2025-07-04,1249.12
