Date,Price,Ticker,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price
,NVDA,,AAPL,PAM,GOOG,AMZN,TSLA,MSTR,SPY,SPOT,QQQ,KO,DIA,META,BRK-B,PLTR,PEP,GGAL,HUT,COIN,MRVL,PFE,AVGO,YPF
2024-06-06,,MSTR,,,,,,165.66299438476562,,,,,,,,,,,,,,,,
2024-06-06,120.9498519897461,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,,PAM,,43.720001220703125,,,,,,,,,,,,,,,,,,,,
2024-06-06,,PEP,,,,,,,,,,,,,,,165.80508422851562,,,,,,,
2024-06-06,,PFE,,,,,,,,,,,,,,,,,,,,26.99504852294922,,
2024-06-06,,PLTR,,,,,,,,,,,,,,23.790000915527344,,,,,,,,
2024-06-06,,QQQ,,,,,,,,,460.0382385253906,,,,,,,,,,,,,
2024-06-06,,SPOT,,,,,,,,319.510009765625,,,,,,,,,,,,,,
2024-06-06,,SPY,,,,,,,526.3843994140625,,,,,,,,,,,,,,,
2024-06-06,,TSLA,,,,,177.94000244140625,,,,,,,,,,,,,,,,,
2024-06-06,,YPF,,,,,,,,,,,,,,,,,,,,,,20.100000381469727
2024-06-07,,AAPL,195.97349548339844,,,,,,,,,,,,,,,,,,,,,
2024-06-07,,AMZN,,,,184.3000030517578,,,,,,,,,,,,,,,,,,
2024-06-07,,AVGO,,,,,,,,,,,,,,,,,,,,,138.63880920410156,
2024-06-07,,BRK-B,,,,,,,,,,,,,413.7200012207031,,,,,,,,,
2024-06-07,,COIN,,,,,,,,,,,,,,,,,,244.16000366210938,,,,
2024-06-07,,DIA,,,,,,,,,,,382.6204833984375,,,,,,,,,,,
2024-06-07,,GGAL,,,,,,,,,,,,,,,,29.245027542114258,,,,,,
2024-06-07,,GOOG,,,174.91029357910156,,,,,,,,,,,,,,,,,,,
2024-06-07,,HUT,,,,,,,,,,,,,,,,,9.680000305175781,,,,,
2024-06-07,,KO,,,,,,,,,,61.61595916748047,,,,,,,,,,,,
2024-06-07,,META,,,,,,,,,,,,490.79052734375,,,,,,,,,,
2024-06-07,,MRVL,,,,,,,,,,,,,,,,,,,67.7658462524414,,,
2024-06-07,,MSTR,,,,,,159.6199951171875,,,,,,,,,,,,,,,,
2024-06-07,120.83989715576172,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,,PAM,,43.45000076293945,,,,,,,,,,,,,,,,,,,,
2024-06-07,,PEP,,,,,,,,,,,,,,,165.0283660888672,,,,,,,
2024-06-07,,PFE,,,,,,,,,,,,,,,,,,,,26.788837432861328,,
2024-06-07,,PLTR,,,,,,,,,,,,,,23.309999465942383,,,,,,,,
2024-06-07,,QQQ,,,,,,,,,459.63116455078125,,,,,,,,,,,,,
2024-06-07,,SPOT,,,,,,,,308.2099914550781,,,,,,,,,,,,,,
2024-06-07,,SPY,,,,,,,525.74462890625,,,,,,,,,,,,,,,
2024-06-07,,TSLA,,,,,177.47999572753906,,,,,,,,,,,,,,,,,
2024-06-07,,YPF,,,,,,,,,,,,,,,,,,,,,,20.020000457763672
2024-06-10,,AAPL,192.2210235595703,,,,,,,,,,,,,,,,,,,,,
2024-06-10,,AMZN,,,,187.05999755859375,,,,,,,,,,,,,,,,,,
2024-06-10,,AVGO,,,,,,,,,,,,,,,,,,,,,141.9730987548828,
2024-06-10,,BRK-B,,,,,,,,,,,,,410.80999755859375,,,,,,,,,
2024-06-10,,COIN,,,,,,,,,,,,,,,,,,249.80999755859375,,,,
2024-06-10,,DIA,,,,,,,,,,,383.4084777832031,,,,,,,,,,,
2024-06-10,,GGAL,,,,,,,,,,,,,,,,30.81072998046875,,,,,,
2024-06-10,,GOOG,,,175.7860870361328,,,,,,,,,,,,,,,,,,,
2024-06-10,,HUT,,,,,,,,,,,,,,,,,9.850000381469727,,,,,
2024-06-10,,KO,,,,,,,,,,61.30744552612305,,,,,,,,,,,,
2024-06-10,,META,,,,,,,,,,,,500.38812255859375,,,,,,,,,,
2024-06-10,,MRVL,,,,,,,,,,,,,,,,,,,69.24097442626953,,,
2024-06-10,,MSTR,,,,,,159.99200439453125,,,,,,,,,,,,,,,,
2024-06-10,121.74153900146484,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-06-10,,PAM,,46.16999816894531,,,,,,,,,,,,,,,,,,,,
2024-06-10,,PEP,,,,,,,,,,,,,,,160.0690460205078,,,,,,,
2024-06-10,,PFE,,,,,,,,,,,,,,,,,,,,26.310800552368164,,
2024-06-10,,PLTR,,,,,,,,,,,,,,23.1299991607666,,,,,,,,
2024-06-10,,QQQ,,,,,,,,,461.4876708984375,,,,,,,,,,,,,
2024-06-10,,SPOT,,,,,,,,309.0,,,,,,,,,,,,,,
2024-06-10,,SPY,,,,,,,527.3690185546875,,,,,,,,,,,,,,,
2024-06-10,,TSLA,,,,,173.7899932861328,,,,,,,,,,,,,,,,,
2024-06-10,,YPF,,,,,,,,,,,,,,,,,,,,,,20.829999923706055
2024-06-11,,AAPL,206.1857147216797,,,,,,,,,,,,,,,,,,,,,
2024-06-11,,AMZN,,,,187.22999572753906,,,,,,,,,,,,,,,,,,
2024-06-11,,AVGO,,,,,,,,,,,,,,,,,,,,,143.99951171875,
2024-06-11,,BRK-B,,,,,,,,,,,,,408.5,,,,,,,,,
2024-06-11,,COIN,,,,,,,,,,,,,,,,,,244.1999969482422,,,,
2024-06-11,,DIA,,,,,,,,,,,382.10833740234375,,,,,,,,,,,
2024-06-11,,GGAL,,,,,,,,,,,,,,,,29.95332145690918,,,,,,
2024-06-11,,GOOG,,,177.33863830566406,,,,,,,,,,,,,,,,,,,
2024-06-11,,HUT,,,,,,,,,,,,,,,,,9.930000305175781,,,,,
2024-06-11,,KO,,,,,,,,,,61.26887893676758,,,,,,,,,,,,
2024-06-11,,META,,,,,,,,,,,,505.2366638183594,,,,,,,,,,
2024-06-11,,MRVL,,,,,,,,,,,,,,,,,,,70.16790771484375,,,
2024-06-11,,MSTR,,,,,,155.5489959716797,,,,,,,,,,,,,,,,
2024-06-11,120.87181854248047,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,,PAM,,44.63999938964844,,,,,,,,,,,,,,,,,,,,
2024-06-11,,PEP,,,,,,,,,,,,,,,159.26821899414062,,,,,,,
2024-06-11,,PFE,,,,,,,,,,,,,,,,,,,,26.27330780029297,,
2024-06-11,,PLTR,,,,,,,,,,,,,,23.850000381469727,,,,,,,,
2024-06-11,,QQQ,,,,,,,,,464.65478515625,,,,,,,,,,,,,
2024-06-11,,SPOT,,,,,,,,310.0,,,,,,,,,,,,,,
2024-06-11,,SPY,,,,,,,528.6390380859375,,,,,,,,,,,,,,,
2024-06-11,,TSLA,,,,,170.66000366210938,,,,,,,,,,,,,,,,,
2024-06-11,,YPF,,,,,,,,,,,,,,,,,,,,,,20.270000457763672
2024-06-12,,AAPL,212.0782012939453,,,,,,,,,,,,,,,,,,,,,
2024-06-12,,AMZN,,,,186.88999938964844,,,,,,,,,,,,,,,,,,
2024-06-12,,AVGO,,,,,,,,,,,,,,,,,,,,,147.39784240722656,
2024-06-12,,BRK-B,,,,,,,,,,,,,408.7699890136719,,,,,,,,,
2024-06-12,,COIN,,,,,,,,,,,,,,,,,,254.9600067138672,,,,
2024-06-12,,DIA,,,,,,,,,,,381.8326110839844,,,,,,,,,,,
2024-06-12,,GGAL,,,,,,,,,,,,,,,,31.630855560302734,,,,,,
2024-06-12,,GOOG,,,178.7021026611328,,,,,,,,,,,,,,,,,,,
2024-06-12,,HUT,,,,,,,,,,,,,,,,,10.930000305175781,,,,,
2024-06-12,,KO,,,,,,,,,,60.62293243408203,,,,,,,,,,,,
2024-06-12,,META,,,,,,,,,,,,506.60064697265625,,,,,,,,,,
2024-06-12,,MRVL,,,,,,,,,,,,,,,,,,,73.11814880371094,,,
2024-06-12,,MSTR,,,,,,160.36700439453125,,,,,,,,,,,,,,,,
2024-06-12,125.16046142578125,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,,PAM,,45.209999084472656,,,,,,,,,,,,,,,,,,,,
2024-06-12,,PEP,,,,,,,,,,,,,,,158.07179260253906,,,,,,,
2024-06-12,,PFE,,,,,,,,,,,,,,,,,,,,25.926496505737305,,
2024-06-12,,PLTR,,,,,,,,,,,,,,23.770000457763672,,,,,,,,
2024-06-12,,QQQ,,,,,,,,,470.74072265625,,,,,,,,,,,,,
2024-06-12,,SPOT,,,,,,,,315.489990234375,,,,,,,,,,,,,,
2024-06-12,,SPY,,,,,,,532.9807739257812,,,,,,,,,,,,,,,
2024-06-12,,TSLA,,,,,177.2899932861328,,,,,,,,,,,,,,,,,
2024-06-12,,YPF,,,,,,,,,,,,,,,,,,,,,,20.670000076293945
2024-06-13,,AAPL,213.24273681640625,,,,,,,,,,,,,,,,,,,,,
2024-06-13,,AMZN,,,,183.8300018310547,,,,,,,,,,,,,,,,,,
2024-06-13,,AVGO,,,,,,,,,,,,,,,,,,,,,165.48170471191406,
2024-06-13,,BRK-B,,,,,,,,,,,,,405.9200134277344,,,,,,,,,
2024-06-13,,COIN,,,,,,,,,,,,,,,,,,247.63999938964844,,,,
2024-06-13,,DIA,,,,,,,,,,,381.0347900390625,,,,,,,,,,,
2024-06-13,,GGAL,,,,,,,,,,,,,,,,32.80513381958008,,,,,,
2024-06-13,,GOOG,,,175.89556884765625,,,,,,,,,,,,,,,,,,,
2024-06-13,,HUT,,,,,,,,,,,,,,,,,11.510000228881836,,,,,
2024-06-13,,KO,,,,,,,,,,60.72898483276367,,,,,,,,,,,,
2024-06-13,,META,,,,,,,,,,,,501.88153076171875,,,,,,,,,,
2024-06-13,,MRVL,,,,,,,,,,,,,,,,,,,72.62977600097656,,,
2024-06-13,,MSTR,,,,,,148.38800048828125,,,,,,,,,,,,,,,,
2024-06-13,129.56907653808594,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,,PAM,,47.11000061035156,,,,,,,,,,,,,,,,,,,,
2024-06-13,,PEP,,,,,,,,,,,,,,,157.58937072753906,,,,,,,
2024-06-13,,PFE,,,,,,,,,,,,,,,,,,,,25.91712188720703,,
2024-06-13,,PLTR,,,,,,,,,,,,,,23.270000457763672,,,,,,,,
2024-06-13,,QQQ,,,,,,,,,473.2922668457031,,,,,,,,,,,,,
2024-06-13,,SPOT,,,,,,,,306.010009765625,,,,,,,,,,,,,,
2024-06-13,,SPY,,,,,,,534.0538940429688,,,,,,,,,,,,,,,
2024-06-13,,TSLA,,,,,182.47000122070312,,,,,,,,,,,,,,,,,
2024-06-13,,YPF,,,,,,,,,,,,,,,,,,,,,,21.170000076293945
2024-06-14,,AAPL,211.50086975097656,,,,,,,,,,,,,,,,,,,,,
2024-06-14,,AMZN,,,,183.66000366210938,,,,,,,,,,,,,,,,,,
2024-06-14,,AVGO,,,,,,,,,,,,,,,,,,,,,171.00599670410156,
2024-06-14,,BRK-B,,,,,,,,,,,,,405.5400085449219,,,,,,,,,
2024-06-14,,COIN,,,,,,,,,,,,,,,,,,244.5,,,,
2024-06-14,,DIA,,,,,,,,,,,380.62109375,,,,,,,,,,,
2024-06-14,,GGAL,,,,,,,,,,,,,,,,32.42302703857422,,,,,,
2024-06-14,,GOOG,,,177.5177764892578,,,,,,,,,,,,,,,,,,,
2024-06-14,,HUT,,,,,,,,,,,,,,,,,11.279999732971191,,,,,
2024-06-14,,KO,,,,,,,,,,60.772701263427734,,,,,,,,,,,,
2024-06-14,,META,,,,,,,,,,,,502.43963623046875,,,,,,,,,,
2024-06-14,,MRVL,,,,,,,,,,,,,,,,,,,73.0284423828125,,,
2024-06-14,,MSTR,,,,,,149.5540008544922,,,,,,,,,,,,,,,,
2024-06-14,131.83836364746094,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,,PAM,,47.279998779296875,,,,,,,,,,,,,,,,,,,,
2024-06-14,,PEP,,,,,,,,,,,,,,,158.05250549316406,,,,,,,
2024-06-14,,PFE,,,,,,,,,,,,,,,,,,,,25.804643630981445,,
2024-06-14,,PLTR,,,,,,,,,,,,,,23.56999969482422,,,,,,,,
2024-06-14,,QQQ,,,,,,,,,475.7445068359375,,,,,,,,,,,,,
2024-06-14,,SPOT,,,,,,,,313.0199890136719,,,,,,,,,,,,,,
2024-06-14,,SPY,,,,,,,534.3788452148438,,,,,,,,,,,,,,,
2024-06-14,,TSLA,,,,,178.00999450683594,,,,,,,,,,,,,,,,,
2024-06-14,,YPF,,,,,,,,,,,,,,,,,,,,,,20.8799991607666
2024-06-17,,AAPL,215.66140747070312,,,,,,,,,,,,,,,,,,,,,
2024-06-17,,AMZN,,,,184.05999755859375,,,,,,,,,,,,,,,,,,
2024-06-17,,AVGO,,,,,,,,,,,,,,,,,,,,,180.25389099121094,
2024-06-17,,BRK-B,,,,,,,,,,,,,407.32000732421875,,,,,,,,,
2024-06-17,,COIN,,,,,,,,,,,,,,,,,,245.10000610351562,,,,
2024-06-17,,DIA,,,,,,,,,,,382.7090759277344,,,,,,,,,,,
2024-06-17,,GGAL,,,,,,,,,,,,,,,,31.752012252807617,,,,,,
2024-06-17,,GOOG,,,177.92581176757812,,,,,,,,,,,,,,,,,,,
2024-06-17,,HUT,,,,,,,,,,,,,,,,,12.239999771118164,,,,,
2024-06-17,,KO,,,,,,,,,,60.84071350097656,,,,,,,,,,,,
2024-06-17,,META,,,,,,,,,,,,504.90118408203125,,,,,,,,,,
2024-06-17,,MRVL,,,,,,,,,,,,,,,,,,,71.58322143554688,,,
2024-06-17,,MSTR,,,,,,150.7259979248047,,,,,,,,,,,,,,,,
2024-06-17,130.9386444091797,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,,PAM,,45.150001525878906,,,,,,,,,,,,,,,,,,,,
2024-06-17,,PEP,,,,,,,,,,,,,,,160.3006134033203,,,,,,,
2024-06-17,,PFE,,,,,,,,,,,,,,,,,,,,25.289113998413086,,
2024-06-17,,PLTR,,,,,,,,,,,,,,25.020000457763672,,,,,,,,
2024-06-17,,QQQ,,,,,,,,,481.572265625,,,,,,,,,,,,,
2024-06-17,,SPOT,,,,,,,,311.2200012207031,,,,,,,,,,,,,,
2024-06-17,,SPY,,,,,,,538.6318969726562,,,,,,,,,,,,,,,
2024-06-17,,TSLA,,,,,187.44000244140625,,,,,,,,,,,,,,,,,
2024-06-17,,YPF,,,,,,,,,,,,,,,,,,,,,,20.440000534057617
2024-06-18,,AAPL,213.29248046875,,,,,,,,,,,,,,,,,,,,,
2024-06-18,,AMZN,,,,182.80999755859375,,,,,,,,,,,,,,,,,,
2024-06-18,,AVGO,,,,,,,,,,,,,,,,,,,,,177.65684509277344,
2024-06-18,,BRK-B,,,,,,,,,,,,,407.95001220703125,,,,,,,,,
2024-06-18,,COIN,,,,,,,,,,,,,,,,,,235.9499969482422,,,,
2024-06-18,,DIA,,,,,,,,,,,383.2607116699219,,,,,,,,,,,
2024-06-18,,GGAL,,,,,,,,,,,,,,,,32.460304260253906,,,,,,
2024-06-18,,GOOG,,,175.60696411132812,,,,,,,,,,,,,,,,,,,
2024-06-18,,HUT,,,,,,,,,,,,,,,,,11.960000038146973,,,,,
2024-06-18,,KO,,,,,,,,,,60.85042953491211,,,,,,,,,,,,
2024-06-18,,META,,,,,,,,,,,,497.7855529785156,,,,,,,,,,
2024-06-18,,MRVL,,,,,,,,,,,,,,,,,,,72.89887237548828,,,
2024-06-18,,MSTR,,,,,,146.9429931640625,,,,,,,,,,,,,,,,
2024-06-18,135.5371856689453,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-06-18,,PAM,,45.59000015258789,,,,,,,,,,,,,,,,,,,,
2024-06-18,,PEP,,,,,,,,,,,,,,,160.62864685058594,,,,,,,
2024-06-18,,PFE,,,,,,,,,,,,,,,,,,,,25.692163467407227,,
2024-06-18,,PLTR,,,,,,,,,,,,,,25.81999969482422,,,,,,,,
2024-06-18,,QQQ,,,,,,,,,481.7212219238281,,,,,,,,,,,,,
2024-06-18,,SPOT,,,,,,,,309.8999938964844,,,,,,,,,,,,,,
2024-06-18,,SPY,,,,,,,540.0004272460938,,,,,,,,,,,,,,,
2024-06-18,,TSLA,,,,,184.86000061035156,,,,,,,,,,,,,,,,,
2024-06-18,,YPF,,,,,,,,,,,,,,,,,,,,,,21.010000228881836
2024-06-20,,AAPL,208.70394897460938,,,,,,,,,,,,,,,,,,,,,
2024-06-20,,AMZN,,,,186.10000610351562,,,,,,,,,,,,,,,,,,
2024-06-20,,AVGO,,,,,,,,,,,,,,,,,,,,,170.95867919921875,
2024-06-20,,BRK-B,,,,,,,,,,,,,409.1499938964844,,,,,,,,,
2024-06-20,,COIN,,,,,,,,,,,,,,,,,,235.02999877929688,,,,
2024-06-20,,DIA,,,,,,,,,,,386.14642333984375,,,,,,,,,,,
2024-06-20,,GGAL,,,,,,,,,,,,,,,,30.754810333251953,,,,,,
2024-06-20,,GOOG,,,176.86093139648438,,,,,,,,,,,,,,,,,,,
2024-06-20,,HUT,,,,,,,,,,,,,,,,,13.010000228881836,,,,,
2024-06-20,,KO,,,,,,,,,,60.41321563720703,,,,,,,,,,,,
2024-06-20,,META,,,,,,,,,,,,499.9880065917969,,,,,,,,,,
2024-06-20,,MRVL,,,,,,,,,,,,,,,,,,,72.99854278564453,,,
2024-06-20,,MSTR,,,,,,146.5399932861328,,,,,,,,,,,,,,,,
2024-06-20,130.73870849609375,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,,PAM,,43.630001068115234,,,,,,,,,,,,,,,,,,,,
2024-06-20,,PEP,,,,,,,,,,,,,,,160.82162475585938,,,,,,,
2024-06-20,,PFE,,,,,,,,,,,,,,,,,,,,26.001482009887695,,
2024-06-20,,PLTR,,,,,,,,,,,,,,25.559999465942383,,,,,,,,
2024-06-20,,QQQ,,,,,,,,,478.00811767578125,,,,,,,,,,,,,
2024-06-20,,SPOT,,,,,,,,313.8900146484375,,,,,,,,,,,,,,
2024-06-20,,SPY,,,,,,,538.5335083007812,,,,,,,,,,,,,,,
2024-06-20,,TSLA,,,,,181.57000732421875,,,,,,,,,,,,,,,,,
2024-06-20,,YPF,,,,,,,,,,,,,,,,,,,,,,20.760000228881836
2024-06-21,,AAPL,206.524169921875,,,,,,,,,,,,,,,,,,,,,
2024-06-21,,AMZN,,,,189.0800018310547,,,,,,,,,,,,,,,,,,
2024-06-21,,AVGO,,,,,,,,,,,,,,,,,,,,,163.4750213623047,
2024-06-21,,BRK-B,,,,,,,,,,,,,409.6199951171875,,,,,,,,,
2024-06-21,,COIN,,,,,,,,,,,,,,,,,,225.86000061035156,,,,
2024-06-21,,DIA,,,,,,,,,,,386.28857421875,,,,,,,,,,,
2024-06-21,,GGAL,,,,,,,,,,,,,,,,30.52629280090332,,,,,,
2024-06-21,,GOOG,,,179.39874267578125,,,,,,,,,,,,,,,,,,,
2024-06-21,,HUT,,,,,,,,,,,,,,,,,12.350000381469727,,,,,
2024-06-21,,KO,,,,,,,,,,60.986454010009766,,,,,,,,,,,,
2024-06-21,,META,,,,,,,,,,,,493.09161376953125,,,,,,,,,,
2024-06-21,,MRVL,,,,,,,,,,,,,,,,,,,71.65299987792969,,,
2024-06-21,,MSTR,,,,,,148.37600708007812,,,,,,,,,,,,,,,,
2024-06-21,126.53002166748047,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,,PAM,,43.970001220703125,,,,,,,,,,,,,,,,,,,,
2024-06-21,,PEP,,,,,,,,,,,,,,,161.40052795410156,,,,,,,
2024-06-21,,PFE,,,,,,,,,,,,,,,,,,,,26.001482009887695,,
2024-06-21,,PLTR,,,,,,,,,,,,,,23.84000015258789,,,,,,,,
2024-06-21,,QQQ,,,,,,,,,476.7273864746094,,,,,,,,,,,,,
2024-06-21,,SPOT,,,,,,,,317.739990234375,,,,,,,,,,,,,,
2024-06-21,,SPY,,,,,,,537.8114624023438,,,,,,,,,,,,,,,
2024-06-21,,TSLA,,,,,183.00999450683594,,,,,,,,,,,,,,,,,
2024-06-21,,YPF,,,,,,,,,,,,,,,,,,,,,,20.299999237060547
2024-06-24,,AAPL,207.17111206054688,,,,,,,,,,,,,,,,,,,,,
2024-06-24,,AMZN,,,,185.57000732421875,,,,,,,,,,,,,,,,,,
2024-06-24,,AVGO,,,,,,,,,,,,,,,,,,,,,157.42694091796875,
2024-06-24,,BRK-B,,,,,,,,,,,,,413.9800109863281,,,,,,,,,
2024-06-24,,COIN,,,,,,,,,,,,,,,,,,212.30999755859375,,,,
2024-06-24,,DIA,,,,,,,,,,,388.89453125,,,,,,,,,,,
2024-06-24,,GGAL,,,,,,,,,,,,,,,,30.659595489501953,,,,,,
2024-06-24,,GOOG,,,179.9262237548828,,,,,,,,,,,,,,,,,,,
2024-06-24,,HUT,,,,,,,,,,,,,,,,,12.529999732971191,,,,,
2024-06-24,,KO,,,,,,,,,,62.1523551940918,,,,,,,,,,,,
2024-06-24,,META,,,,,,,,,,,,497.20751953125,,,,,,,,,,
2024-06-24,,MRVL,,,,,,,,,,,,,,,,,,,67.54657745361328,,,
2024-06-24,,MSTR,,,,,,137.21499633789062,,,,,,,,,,,,,,,,
2024-06-24,118.07269287109375,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,,PAM,,44.40999984741211,,,,,,,,,,,,,,,,,,,,
2024-06-24,,PEP,,,,,,,,,,,,,,,162.1724090576172,,,,,,,
2024-06-24,,PFE,,,,,,,,,,,,,,,,,,,,26.58262825012207,,
2024-06-24,,PLTR,,,,,,,,,,,,,,24.15999984741211,,,,,,,,
2024-06-24,,QQQ,,,,,,,,,471.29998779296875,,,,,,,,,,,,,
2024-06-24,,SPOT,,,,,,,,314.989990234375,,,,,,,,,,,,,,
2024-06-24,,SPY,,,,,,,536.063232421875,,,,,,,,,,,,,,,
2024-06-24,,TSLA,,,,,182.5800018310547,,,,,,,,,,,,,,,,,
2024-06-24,,YPF,,,,,,,,,,,,,,,,,,,,,,20.770000457763672
2024-06-25,,AAPL,208.0968017578125,,,,,,,,,,,,,,,,,,,,,
2024-06-25,,AMZN,,,,186.33999633789062,,,,,,,,,,,,,,,,,,
2024-06-25,,AVGO,,,,,,,,,,,,,,,,,,,,,156.29779052734375,
2024-06-25,,BRK-B,,,,,,,,,,,,,410.9700012207031,,,,,,,,,
2024-06-25,,COIN,,,,,,,,,,,,,,,,,,221.7100067138672,,,,
2024-06-25,,DIA,,,,,,,,,,,385.9726867675781,,,,,,,,,,,
2024-06-25,,GGAL,,,,,,,,,,,,,,,,31.078542709350586,,,,,,
2024-06-25,,GOOG,,,184.69334411621094,,,,,,,,,,,,,,,,,,,
2024-06-25,,HUT,,,,,,,,,,,,,,,,,14.619999885559082,,,,,
2024-06-25,,KO,,,,,,,,,,62.02605056762695,,,,,,,,,,,,
2024-06-25,,META,,,,,,,,,,,,508.85760498046875,,,,,,,,,,
2024-06-25,,MRVL,,,,,,,,,,,,,,,,,,,68.03496551513672,,,
2024-06-25,,MSTR,,,,,,149.57400512695312,,,,,,,,,,,,,,,,
2024-06-25,126.05017852783203,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,,PAM,,44.38999938964844,,,,,,,,,,,,,,,,,,,,
2024-06-25,,PEP,,,,,,,,,,,,,,,161.4680938720703,,,,,,,
2024-06-25,,PFE,,,,,,,,,,,,,,,,,,,,26.235815048217773,,
2024-06-25,,PLTR,,,,,,,,,,,,,,24.559999465942383,,,,,,,,
2024-06-25,,QQQ,,,,,,,,,476.6895751953125,,,,,,,,,,,,,
2024-06-25,,SPOT,,,,,,,,321.2799987792969,,,,,,,,,,,,,,
2024-06-25,,SPY,,,,,,,538.1275634765625,,,,,,,,,,,,,,,
2024-06-25,,TSLA,,,,,187.35000610351562,,,,,,,,,,,,,,,,,
2024-06-25,,YPF,,,,,,,,,,,,,,,,,,,,,,20.81999969482422
2024-06-26,,AAPL,212.25733947753906,,,,,,,,,,,,,,,,,,,,,
2024-06-26,,AMZN,,,,193.61000061035156,,,,,,,,,,,,,,,,,,
2024-06-26,,AVGO,,,,,,,,,,,,,,,,,,,,,157.40615844726562,
2024-06-26,,BRK-B,,,,,,,,,,,,,410.260009765625,,,,,,,,,
2024-06-26,,COIN,,,,,,,,,,,,,,,,,,214.5800018310547,,,,
2024-06-26,,DIA,,,,,,,,,,,386.1898498535156,,,,,,,,,,,
2024-06-26,,GGAL,,,,,,,,,,,,,,,,29.393220901489258,,,,,,
2024-06-26,,GOOG,,,184.4843292236328,,,,,,,,,,,,,,,,,,,
2024-06-26,,HUT,,,,,,,,,,,,,,,,,15.319999694824219,,,,,
2024-06-26,,KO,,,,,,,,,,62.23008346557617,,,,,,,,,,,,
2024-06-26,,META,,,,,,,,,,,,511.3690185546875,,,,,,,,,,
2024-06-26,,MRVL,,,,,,,,,,,,,,,,,,,68.04493713378906,,,
2024-06-26,,MSTR,,,,,,145.7729949951172,,,,,,,,,,,,,,,,
2024-06-26,126.3600845336914,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,,PAM,,43.72999954223633,,,,,,,,,,,,,,,,,,,,
2024-06-26,,PEP,,,,,,,,,,,,,,,160.8795166015625,,,,,,,
2024-06-26,,PFE,,,,,,,,,,,,,,,,,,,,25.7015380859375,,
2024-06-26,,PLTR,,,,,,,,,,,,,,24.100000381469727,,,,,,,,
2024-06-26,,QQQ,,,,,,,,,477.6740417480469,,,,,,,,,,,,,
2024-06-26,,SPOT,,,,,,,,318.9599914550781,,,,,,,,,,,,,,
2024-06-26,,SPY,,,,,,,538.7991333007812,,,,,,,,,,,,,,,
2024-06-26,,TSLA,,,,,196.3699951171875,,,,,,,,,,,,,,,,,
2024-06-26,,YPF,,,,,,,,,,,,,,,,,,,,,,20.280000686645508
2024-06-27,,AAPL,213.1033935546875,,,,,,,,,,,,,,,,,,,,,
2024-06-27,,AMZN,,,,197.85000610351562,,,,,,,,,,,,,,,,,,
2024-06-27,,AVGO,,,,,,,,,,,,,,,,,,,,,156.87818908691406,
2024-06-27,,BRK-B,,,,,,,,,,,,,407.95001220703125,,,,,,,,,
2024-06-27,,COIN,,,,,,,,,,,,,,,,,,224.0,,,,
2024-06-27,,DIA,,,,,,,,,,,386.50567626953125,,,,,,,,,,,
2024-06-27,,GGAL,,,,,,,,,,,,,,,,30.12638282775879,,,,,,
2024-06-27,,GOOG,,,185.9672088623047,,,,,,,,,,,,,,,,,,,
2024-06-27,,HUT,,,,,,,,,,,,,,,,,15.199999809265137,,,,,
2024-06-27,,KO,,,,,,,,,,62.094058990478516,,,,,,,,,,,,
2024-06-27,,META,,,,,,,,,,,,517.7869873046875,,,,,,,,,,
2024-06-27,,MRVL,,,,,,,,,,,,,,,,,,,68.50341796875,,,
2024-06-27,,MSTR,,,,,,152.5399932861328,,,,,,,,,,,,,,,,
2024-06-27,123.95083618164062,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,,PAM,,45.619998931884766,,,,,,,,,,,,,,,,,,,,
2024-06-27,,PEP,,,,,,,,,,,,,,,160.41639709472656,,,,,,,
2024-06-27,,PFE,,,,,,,,,,,,,,,,,,,,26.057720184326172,,
2024-06-27,,PLTR,,,,,,,,,,,,,,25.219999313354492,,,,,,,,
2024-06-27,,QQQ,,,,,,,,,478.9070739746094,,,,,,,,,,,,,
2024-06-27,,SPOT,,,,,,,,315.3800048828125,,,,,,,,,,,,,,
2024-06-27,,SPY,,,,,,,539.6486206054688,,,,,,,,,,,,,,,
2024-06-27,,TSLA,,,,,197.4199981689453,,,,,,,,,,,,,,,,,
2024-06-27,,YPF,,,,,,,,,,,,,,,,,,,,,,20.719999313354492
2024-06-28,,AAPL,209.6395721435547,,,,,,,,,,,,,,,,,,,,,
